income,family_size,utility_bills_paid,loan_defaults,credit_history_years,suspicious_transactions,is_eligible,trust_score
76482,8,1,0,12,2,0,79.2964
40298,3,1,0,15,3,1,70.5596
45866,2,1,0,3,5,1,38.6732
46471,5,0,1,20,0,0,54.294200000000004
64431,5,1,0,17,1,1,97.3862
66293,6,1,0,13,1,1,88.7586
75569,9,0,0,11,5,0,33.6138
74344,7,0,0,0,2,0,48.8688
32013,1,1,0,9,1,1,75.9026
82082,2,1,0,15,4,0,68.9164
40797,2,1,0,7,3,1,61.6594
70294,1,0,0,13,0,0,86.5588
95465,9,1,0,2,0,0,92.093
68733,9,0,0,2,0,0,66.7466
46818,3,0,0,12,2,0,52.3636
24322,10,0,0,6,4,0,24.8644
51849,8,0,0,0,5,0,15.3698
50959,9,1,0,20,0,1,100.0
89769,10,0,0,9,3,0,54.4538
33020,7,1,1,12,1,1,53.604
37709,1,0,0,16,5,0,27.541800000000002
44326,5,0,1,13,2,0,30.3652
56450,3,1,0,8,0,0,92.28999999999999
80699,9,0,0,15,4,0,49.6398
73276,4,1,0,16,0,0,100.0
92045,8,1,0,8,4,0,64.40899999999999
42120,5,1,1,2,2,1,30.424
70334,10,0,0,7,0,0,74.5668
63290,7,1,0,20,1,1,98.0
56588,1,0,1,18,0,0,61.3176
94101,7,1,1,12,3,0,51.8202
88073,2,0,0,4,4,0,30.614599999999996
51849,3,1,1,17,3,0,42.8698
44345,1,0,1,6,1,0,29.869
93137,5,0,1,2,1,0,34.6274
74221,8,1,0,15,4,0,65.3442
26744,5,1,0,18,3,1,77.3488
62670,8,1,0,14,4,1,64.53399999999999
93612,1,0,0,10,0,0,80.7224
71851,8,1,0,20,2,0,98.3702
54598,4,1,0,5,3,1,53.4196
68187,7,0,0,13,2,0,61.1374
52939,5,0,0,1,2,0,39.0878
31505,9,1,1,8,3,1,24.301000000000002
68320,3,0,0,10,0,0,83.664
95292,2,1,0,10,3,0,74.0584
33275,4,0,0,17,2,0,57.155
91227,2,1,0,5,1,0,89.7454
85628,8,1,1,6,1,0,58.1256
97469,1,1,0,6,1,0,91.4938
32555,1,1,0,16,4,1,56.511
84364,1,0,0,4,1,0,66.8728
30685,9,1,0,14,5,1,46.137
96071,7,1,0,10,1,0,96.2142
22483,3,1,1,3,0,1,47.9966
48255,6,0,0,9,0,0,78.151
83436,8,1,0,7,0,0,98.1872
30067,1,0,0,3,3,0,33.513400000000004
97027,8,1,0,6,3,0,64.4054
57029,8,0,0,1,2,0,40.9058
30837,10,0,1,9,1,0,25.6674
43542,7,1,1,11,3,1,30.208399999999997
43007,4,0,1,2,3,0,1.6014
64532,9,0,1,4,2,0,20.906399999999998
62711,6,1,0,13,3,1,69.0422
27096,4,1,1,1,1,1,38.919200000000004
61167,2,0,0,11,5,0,33.7334
77229,9,1,0,13,4,0,59.945800000000006
61839,8,0,0,5,0,0,72.8678
31968,7,1,0,5,1,1,73.8936
44592,10,0,0,0,5,0,8.9184
55735,9,1,0,2,3,1,54.147
82007,1,1,0,6,1,0,81.4014
89207,4,0,0,8,1,0,70.8414
54742,7,1,0,3,4,1,40.4484
38701,1,1,0,20,0,1,100.0
59948,9,0,0,3,0,0,70.4896
49013,4,1,1,11,5,1,14.302599999999998
49395,7,0,0,0,2,0,41.879
68274,5,0,1,1,0,0,39.1548
90812,5,0,1,8,1,0,42.162400000000005
78847,1,0,0,14,0,0,85.7694
77781,1,0,0,10,5,0,34.556200000000004
42232,9,0,0,20,4,0,50.4464
32128,8,1,1,16,0,1,72.4256
69622,10,1,0,1,2,1,69.4244
32372,8,0,0,0,5,0,2.4744
27498,6,1,0,12,4,1,56.4996
44799,4,0,1,18,1,0,46.9598
57686,8,0,0,9,0,0,76.0372
65925,5,1,0,10,4,1,56.185
68314,8,0,1,12,2,0,26.6628
95569,5,1,0,0,3,0,62.1138
61987,7,0,0,14,0,0,87.3974
40986,7,0,0,20,5,0,39.1972
28500,2,1,0,3,0,1,84.2
48872,7,0,0,18,2,0,70.7744
20457,9,0,1,1,0,0,23.5914
37817,8,1,0,16,0,1,100.0
88666,8,1,1,15,0,0,76.2332
56376,10,1,0,12,4,1,56.2752
33180,2,1,1,20,5,1,30.636
72590,5,1,0,15,3,0,75.018
61672,10,1,1,18,5,1,25.334400000000002
97705,3,0,0,11,0,0,84.041
68286,7,0,1,9,5,0,3.0
99929,3,1,0,1,3,0,61.4858
33872,7,1,0,16,3,1,75.7744
81981,4,1,0,17,1,0,96.0
84233,8,1,1,9,3,0,42.346599999999995
99588,4,1,0,20,4,0,78.9176
48332,9,0,0,12,4,0,41.666399999999996
97365,8,0,0,11,1,0,70.973
30519,10,0,0,12,2,0,55.1038
95750,2,0,1,15,0,0,65.65
31671,10,1,0,6,2,1,63.334199999999996
24924,4,0,0,17,3,0,53.4848
48409,1,1,1,16,1,1,66.68180000000001
82579,6,0,0,10,2,0,58.5158
75512,3,0,0,19,5,0,42.6024
91940,8,1,1,16,0,0,78.388
44418,9,0,1,18,5,0,9.8836
45816,5,1,0,14,1,1,94.1632
41653,3,0,0,2,3,0,36.330600000000004
80304,9,1,0,0,1,0,80.0608
56294,8,1,0,10,2,1,78.25880000000001
84873,8,0,1,9,1,0,36.474599999999995
36454,5,0,0,20,2,0,65.2908
65841,4,0,0,10,3,0,48.1682
24149,10,0,1,5,0,0,36.3298
55608,9,0,0,12,4,0,39.1216
79075,6,1,0,19,2,0,92.315
46144,10,0,1,17,3,0,26.7288
20624,9,1,0,0,3,1,48.1248
55687,4,1,0,3,0,1,81.6374
22050,5,0,1,18,3,0,20.41
45290,6,1,0,3,0,1,79.55799999999999
88756,2,1,0,6,1,0,91.7512
96837,4,1,1,10,1,0,67.3674
60197,9,0,0,2,2,0,47.0394
24926,4,1,1,11,3,1,26.4852
32125,7,1,0,12,1,1,83.425
63820,6,1,1,5,0,1,57.263999999999996
36179,4,1,0,12,4,1,52.2358
38885,4,1,0,15,0,1,100.0
52259,5,0,0,12,3,0,43.4518
64632,5,1,0,1,3,1,49.4264
52746,10,0,0,14,4,0,41.5492
34202,7,0,0,4,0,0,61.8404
31194,3,0,0,5,2,0,48.7388
33984,8,1,1,2,3,1,22.7968
25453,10,1,1,8,5,1,3.0906000000000002
89308,6,1,0,6,1,0,91.8616
45828,7,1,0,0,1,1,72.1656
64635,10,0,0,13,5,0,32.427
92341,2,1,0,11,5,0,56.968199999999996
91932,3,0,0,5,5,0,24.8864
97679,3,0,0,18,0,0,100.0
33453,5,0,0,16,0,0,79.6906
34438,5,0,0,6,4,0,25.8876
72005,10,0,0,9,1,0,68.901
62132,3,0,0,5,5,0,14.926400000000001
34165,8,1,0,4,0,1,86.833
86334,5,1,1,19,4,0,48.7668
88232,7,1,0,19,2,0,99.1464
29712,9,0,1,5,4,0,0.0
52413,7,1,0,19,0,1,100.0
60916,5,0,0,6,1,0,57.1832
93367,1,0,0,6,0,0,80.6734
61241,3,0,0,11,3,0,51.7482
42390,4,1,0,17,2,1,78.978
36434,3,1,1,5,3,1,26.7868
30705,4,0,0,4,2,0,40.141
53179,3,0,1,14,0,0,53.6358
82139,7,0,0,4,4,0,30.427800000000005
97338,9,1,1,12,3,0,46.467600000000004
26790,9,1,1,4,0,1,46.358
78827,6,0,0,1,0,0,65.2654
48660,1,1,0,0,5,1,34.732
98426,8,0,0,14,1,0,80.6852
56242,3,1,0,9,0,0,95.7484
89710,10,0,0,15,3,0,58.442
96143,9,1,0,7,4,0,64.7286
33552,9,0,0,12,5,0,22.7104
41811,8,1,0,15,5,1,45.8622
55939,3,0,0,14,5,0,30.187799999999996
30364,9,1,0,2,0,1,80.0728
95837,10,0,0,20,1,0,89.1674
52695,5,1,0,11,0,1,99.039
20432,8,1,0,0,5,1,27.0864
92296,5,1,1,6,2,0,49.459199999999996
69530,9,1,1,4,0,1,57.906
91674,1,1,0,2,4,0,50.3348
92410,5,1,0,5,1,0,85.982
96375,6,1,0,6,1,0,83.275
62913,10,0,0,9,0,0,80.0826
74194,4,1,0,3,0,0,93.3388
73834,8,1,0,3,5,0,37.2668
76215,4,1,0,19,0,0,100.0
23989,5,0,1,7,3,0,2.2977999999999996
38437,4,1,0,13,5,1,49.1874
85841,8,0,0,5,1,0,69.6682
91433,2,0,0,14,0,0,92.28659999999999
94737,4,1,0,14,5,0,64.9474
61963,3,0,0,5,3,0,39.8926
96197,7,0,1,6,0,0,44.2394
60083,10,0,0,3,0,0,69.5166
86043,7,0,0,1,3,0,38.708600000000004
96213,5,0,0,7,4,0,35.742599999999996
86772,1,0,1,9,4,0,10.854399999999998
32147,1,0,0,2,4,0,16.4294
59918,2,1,0,17,0,0,100.0
25969,3,1,1,2,3,1,23.1938
92109,8,1,0,5,0,0,94.9218
94432,10,1,0,6,5,0,44.886399999999995
22700,5,0,0,15,2,0,55.04
46860,5,1,0,3,0,1,84.872
67346,2,0,0,9,3,0,41.9692
28603,1,1,0,6,0,1,82.7206
64070,6,1,1,18,2,1,56.814
26202,8,0,0,7,4,0,25.7404
75477,8,0,0,15,3,0,53.5954
88515,10,1,1,15,3,0,52.203
77403,6,0,0,16,3,0,61.4806
30021,3,0,0,17,4,0,39.5042
79830,3,0,0,16,3,0,57.966
25090,5,1,0,18,2,1,82.018
64771,9,1,0,20,5,1,64.9542
49274,5,0,0,15,4,0,47.3548
72787,5,0,0,20,5,0,40.5574
65591,8,1,0,19,1,1,100.0
33899,9,1,0,12,5,1,41.7798
24321,6,1,0,19,1,1,91.3642
96484,3,1,0,18,2,0,95.2968
24075,7,0,0,13,3,0,39.315
38385,1,1,0,11,1,1,86.17699999999999
93259,5,0,0,11,2,0,70.15180000000001
65644,6,0,0,8,2,0,50.1288
79005,9,1,1,14,5,0,29.801000000000002
88895,9,0,0,3,0,0,67.279
79707,3,0,0,0,4,0,24.9414
84813,2,0,0,9,3,0,46.462599999999995
78142,6,1,0,8,0,0,92.6284
60714,9,1,1,15,0,1,77.6428
74845,5,1,0,13,1,0,93.469
59402,8,0,0,18,4,0,49.8804
81606,2,0,0,3,4,0,32.821200000000005
81105,1,0,0,5,2,0,55.721000000000004
26161,5,1,0,0,3,1,43.2322
37642,5,1,1,16,4,1,35.528400000000005
83292,5,0,0,20,0,0,95.6584
49829,9,0,1,14,4,0,14.9658
85563,10,0,0,12,4,0,42.1126
57175,8,0,0,16,0,0,81.435
45119,1,0,1,9,1,0,29.5238
52435,2,1,0,12,2,0,74.487
86860,2,0,1,11,4,0,9.872
82210,1,0,0,8,1,0,70.44200000000001
55495,4,0,0,12,5,0,31.099
58799,1,1,0,12,1,0,89.7598
31981,3,0,0,2,2,0,38.3962
34315,2,0,0,20,1,0,71.863
69699,1,1,0,7,5,0,45.4398
96422,4,0,0,11,1,0,72.7844
29881,5,1,0,20,3,1,77.9762
52026,6,0,0,4,2,0,47.4052
35718,2,1,0,10,5,1,46.1436
94825,10,1,0,4,3,0,60.965
89984,5,1,0,6,3,0,66.99680000000001
90164,3,1,0,20,4,0,78.03280000000001
27867,9,0,0,19,4,0,49.0734
60756,1,0,0,4,1,0,58.1512
92765,6,0,0,16,0,0,90.553
63680,3,0,0,0,3,0,32.736000000000004
25973,8,0,1,6,2,0,13.194600000000001
58625,3,1,0,8,5,0,45.725
84532,8,1,0,9,2,0,84.4064
71186,5,0,0,9,3,0,46.7372
26929,1,1,0,12,4,1,56.3858
86982,3,1,0,17,3,0,79.8964
79962,6,1,0,15,3,0,82.4924
49867,9,1,0,20,3,1,74.9734
96390,2,0,0,0,2,0,44.278
81313,3,1,0,11,5,0,50.7626
99043,7,0,0,13,0,0,93.3086
49170,3,1,1,0,3,1,23.834
38785,7,0,0,3,5,0,14.257
58882,4,0,1,1,1,0,20.276400000000002
68723,1,0,0,7,5,0,29.2446
98313,9,1,0,4,3,0,68.6626
95131,6,0,0,13,0,0,90.5262
97533,5,1,0,10,2,0,88.50659999999999
66444,10,1,1,16,0,1,74.2888
78802,4,0,1,9,5,0,5.0
38838,8,0,0,4,1,0,58.7676
56681,1,0,0,19,1,0,80.8362
36953,8,1,0,14,3,1,67.3906
23984,5,0,0,12,2,0,57.7968
68048,2,0,0,17,3,0,57.1096
86144,2,0,0,11,0,0,80.7288
37204,9,0,0,15,5,0,28.9408
64369,10,1,0,16,5,1,53.8738
77980,7,1,1,8,1,0,55.596000000000004
47550,6,1,0,7,5,1,42.01
45365,3,1,0,19,3,1,81.57300000000001
44524,2,1,0,1,0,1,77.4048
69722,1,1,1,5,0,0,60.4444
45389,5,1,1,10,1,1,56.077799999999996
28950,6,1,1,7,0,1,51.29
66674,3,0,0,2,4,0,28.3348
49095,1,1,0,15,4,1,60.319
50531,8,1,0,3,1,1,78.6062
82434,4,1,0,9,4,0,59.9868
26772,3,1,0,19,5,1,48.8544
88876,3,1,0,0,4,0,42.7752
81875,3,0,0,17,5,0,46.875
82598,2,0,0,16,4,0,49.5196
65504,3,0,0,18,3,0,55.1008
37223,4,0,0,10,4,0,36.4446
87645,8,1,0,14,2,0,90.529
23873,4,0,0,0,4,0,17.7746
90572,1,1,0,19,2,0,92.6144
80929,6,0,0,8,0,0,76.1858
23148,1,1,1,15,5,1,17.1296
87590,8,1,0,17,2,0,88.018
97031,6,0,0,10,0,0,83.4062
77375,3,0,1,13,4,0,13.975
71556,3,1,0,16,3,0,78.3112
33681,9,0,0,4,0,0,61.7362
49617,9,1,0,1,5,1,30.4234
72607,3,0,1,12,2,0,37.5214
45346,5,0,0,3,3,0,34.5692
78868,5,0,1,17,5,0,14.2736
74980,10,1,0,14,2,0,89.996
29879,2,0,1,20,3,0,27.9758
39822,7,1,0,16,3,1,75.9644
50952,10,1,0,6,3,1,61.1904
26866,2,0,0,18,1,0,68.3732
76513,5,1,0,8,1,0,89.3026
91641,1,1,1,0,2,0,33.328199999999995
83238,10,0,1,11,0,0,56.1476
78596,6,1,0,13,5,0,59.2192
38292,1,0,0,15,1,0,70.1584
85053,2,0,0,12,3,0,52.0106
29485,3,0,0,0,4,0,15.897
80009,9,1,0,11,1,0,89.5018
59968,3,1,1,12,0,0,64.9936
96065,9,0,0,15,4,0,49.713
73380,10,0,0,0,1,0,53.676
29591,4,1,0,20,1,1,92.9182
97110,9,1,1,17,2,0,68.922
98913,8,1,0,15,0,0,100.0
25764,1,1,0,12,0,1,92.1528
51406,4,1,0,1,2,1,65.7812
30399,8,1,0,6,3,1,58.0798
77367,2,1,0,16,5,0,61.4734
77234,3,0,0,15,5,0,39.946799999999996
59459,1,1,0,11,4,0,59.3918
76240,2,0,0,17,5,0,42.748
60318,2,1,0,15,4,0,64.5636
50653,2,1,0,19,4,0,71.6306
81620,3,1,0,8,5,0,52.324
42547,2,0,0,6,5,0,15.5094
95529,10,0,0,10,4,0,39.1058
21874,8,0,0,4,5,0,5.3748000000000005
57941,5,1,0,13,3,1,73.0882
29315,6,1,0,14,5,1,47.863
71195,1,1,0,13,4,0,67.739
50234,10,0,0,12,5,0,27.046799999999998
68573,8,1,1,14,3,1,44.714600000000004
82106,7,1,1,8,3,0,39.4212
26143,9,1,0,0,4,1,40.2286
64829,3,1,0,10,2,0,74.9658
29254,8,1,0,9,4,1,53.3508
90423,9,1,0,18,4,0,78.0846
83917,3,1,0,9,5,0,49.2834
38578,3,0,1,2,5,0,3.0
67423,1,1,0,19,4,0,73.9846
50429,9,1,0,1,0,1,82.5858
82777,3,1,1,13,1,0,70.05539999999999
24905,4,0,0,8,1,0,51.981
45425,2,0,0,7,0,0,65.58500000000001
34220,2,1,0,12,2,1,73.844
85767,9,1,0,16,3,0,81.1534
68697,3,1,0,4,4,0,50.7394
33676,6,0,0,6,3,0,39.7352
79960,5,1,1,16,1,0,69.992
29549,8,0,1,2,5,0,0.0
63015,6,1,1,19,3,1,49.103
46651,9,1,1,8,0,1,63.3302
89977,3,1,1,1,5,0,5.4954
98643,10,0,1,4,2,0,26.7286
99004,5,1,1,5,4,0,25.3008
71555,9,1,0,13,4,0,63.811
35325,8,1,0,13,3,1,70.565
99456,1,0,0,4,5,0,27.8912
30102,10,0,0,4,0,0,60.0204
90782,8,0,0,4,0,0,74.1564
29860,10,0,0,11,5,0,23.472
42481,5,1,1,5,1,1,40.9962
32301,7,1,1,13,1,1,60.9602
50909,10,0,0,1,4,0,18.681800000000003
57742,4,0,1,4,2,0,15.5484
90577,2,1,0,7,0,0,100.0
84817,6,1,0,2,5,0,38.9634
40922,1,0,0,16,2,0,60.1844
65419,1,1,0,11,0,0,100.0
47834,4,0,0,18,5,0,40.5668
99705,8,0,0,8,2,0,56.941
59620,4,0,0,19,0,0,92.424
83467,2,0,0,10,5,0,29.6934
36936,8,1,0,15,3,1,69.8872
64977,5,1,1,2,3,1,22.9954
78171,6,1,0,10,2,0,79.63419999999999
93061,2,1,1,3,1,0,54.1122
73252,7,0,0,7,4,0,33.1504
95641,3,1,0,14,5,0,55.1282
38197,2,1,0,20,0,1,98.0
53381,4,0,0,13,1,0,72.1762
90725,10,1,0,9,3,0,73.645
44765,4,0,0,19,4,0,42.453
48973,8,0,0,4,3,0,35.7946
98571,4,1,0,14,5,0,56.714200000000005
57725,3,0,0,13,5,0,28.045
43235,1,1,0,19,0,1,95.0
20505,5,1,0,12,2,1,70.101
71419,5,1,0,6,1,0,87.2838
74840,10,0,0,4,1,0,55.968
27389,8,0,0,14,3,0,49.4778
51323,6,0,1,16,0,0,59.2646
86489,8,1,1,3,0,0,65.7978
48612,4,1,0,1,0,1,76.2224
97070,1,0,1,6,5,0,0.0
64840,9,1,1,14,2,1,52.968
72754,6,1,0,15,1,0,100.0
60509,8,0,0,9,2,0,56.6018
48389,4,0,0,12,2,0,62.6778
74147,9,1,0,10,2,0,80.82939999999999
46305,6,0,1,10,3,0,12.261
61101,2,1,0,15,3,0,78.7202
70673,6,1,1,10,3,0,34.1346
25475,4,0,1,10,1,0,27.095
94628,7,1,0,20,1,0,96.0
21140,10,0,0,4,2,0,36.228
54808,6,1,1,18,5,1,27.9616
45947,8,0,0,15,3,0,52.6894
25907,5,0,0,4,3,0,30.1814
48049,1,0,1,1,4,0,0.0
48924,8,0,0,18,4,0,43.784800000000004
35972,1,0,0,20,1,0,76.1944
44928,10,0,0,19,5,0,37.4856
24317,2,1,1,4,4,1,9.8634
23352,8,1,0,6,4,1,38.6704
91535,8,0,0,15,3,0,62.807
23151,1,1,0,9,2,1,69.1302
76484,7,1,0,17,1,0,100.0
20638,10,1,0,16,3,1,71.1276
40810,6,0,0,10,4,0,30.162
63803,7,0,1,5,3,0,11.2606
94129,3,0,0,10,3,0,50.8258
83942,4,1,1,17,5,0,36.288399999999996
41711,8,0,0,14,1,0,67.3422
51583,5,1,1,13,3,1,35.8166
26025,6,0,0,19,5,0,34.705
31394,9,0,1,16,3,0,17.2788
85818,9,1,1,19,1,0,74.6636
52844,10,1,0,7,5,1,46.068799999999996
67215,2,1,0,13,0,0,98.0
59281,5,0,0,20,1,0,77.8562
91363,4,0,0,12,4,0,44.2726
55108,8,1,0,4,5,1,35.0216
84744,8,0,0,2,5,0,16.9488
40964,1,0,1,6,0,0,40.1928
68111,3,0,0,20,1,0,81.62219999999999
96013,2,1,0,6,0,0,96.2026
51767,7,0,0,9,0,0,77.8534
92523,3,0,0,15,0,0,88.0046
52034,2,1,1,5,0,0,53.906800000000004
43977,10,1,0,7,0,1,94.2954
79834,8,1,1,18,5,0,27.9668
21022,1,0,0,14,3,0,45.2044
47861,3,1,0,16,1,1,92.5722
48667,9,1,0,11,0,1,96.2334
57313,8,1,1,19,0,1,75.9626
80974,1,1,0,4,3,0,59.1948
89866,3,0,0,1,0,0,73.47319999999999
51118,9,0,0,9,5,0,27.723599999999998
34946,3,0,0,3,3,0,36.4892
21653,1,1,0,5,2,1,57.8306
91615,4,0,0,5,5,0,27.823
70381,3,1,0,20,0,0,97.0
31568,4,0,0,13,3,0,49.8136
65393,5,0,0,5,3,0,42.5786
23482,2,0,1,14,4,0,1.6963999999999997
34803,7,1,1,4,4,1,7.9605999999999995
43529,6,0,0,6,4,0,28.7058
53631,3,1,1,7,0,0,58.2262
42428,1,1,0,15,5,1,50.9856
47356,1,1,0,11,1,1,81.9712
99735,9,1,0,1,5,0,41.447
23600,8,1,0,0,4,1,33.72
85772,6,0,0,13,3,0,58.654399999999995
28163,4,1,0,13,3,1,69.1326
84505,1,0,0,0,5,0,18.901
71472,5,1,0,10,4,0,57.294399999999996
62196,6,0,0,15,1,0,76.9392
41888,8,1,0,4,4,1,41.3776
94017,1,0,0,4,0,0,74.8034
34147,2,0,0,6,2,0,40.8294
75991,4,1,0,2,4,0,52.1982
25182,6,0,0,9,0,0,69.5364
61261,2,0,1,20,5,0,11.2522
82209,2,0,1,1,5,0,1.0
55588,9,1,1,18,3,1,51.117599999999996
92895,7,0,0,5,2,0,51.079
78698,10,0,0,20,2,0,78.7396
30518,4,0,0,3,0,0,59.6036
63944,7,1,1,14,3,1,44.7888
29335,10,1,0,8,4,1,48.867
23799,2,1,0,18,1,1,87.7598
78962,7,1,0,2,3,0,60.7924
25258,3,0,0,17,0,0,79.5516
65876,4,1,1,16,1,1,69.1752
80351,3,1,0,4,0,0,96.0702
66309,10,0,0,16,4,0,50.2618
82167,4,1,1,5,3,0,30.9334
99650,4,0,0,15,5,0,47.43
22083,3,1,0,19,1,1,96.9166
85933,7,1,0,19,4,0,74.6866
70347,5,1,0,4,5,0,42.0694
52566,10,0,0,12,5,0,28.513199999999998
37153,4,0,1,14,3,0,15.430599999999998
40384,8,0,0,7,1,0,57.5768
20389,7,0,0,3,3,0,29.5778
45484,4,1,0,3,2,1,60.5968
32041,6,1,0,8,5,1,38.4082
43206,7,0,1,5,4,0,3.0
74996,3,0,0,11,3,0,46.4992
57134,5,1,0,11,5,1,43.9268
60171,4,1,0,4,0,1,84.0342
33795,8,1,0,18,2,1,82.759
94400,6,1,0,5,0,0,100.0
92641,9,1,0,20,2,0,99.5282
51147,9,0,0,2,1,0,57.2294
34580,2,1,0,15,5,1,53.416
42759,5,1,0,5,4,1,50.0518
85681,8,0,0,14,5,0,36.1362
62363,4,1,0,20,4,1,68.4726
67203,4,0,0,14,2,0,60.4406
54221,6,0,0,8,3,0,46.8442
43255,4,0,0,14,4,0,36.650999999999996
54088,6,0,0,0,5,0,13.8176
32031,3,1,1,9,1,1,51.9062
90133,7,0,0,6,5,0,22.0266
29307,5,1,0,13,3,1,69.3614
71020,2,0,1,19,5,0,13.704
51764,8,1,0,4,0,1,89.3528
84367,10,0,1,10,0,0,52.873400000000004
30161,5,1,0,11,4,1,47.5322
33418,2,0,0,0,1,0,44.6836
30668,7,0,0,8,0,0,65.1336
82992,3,1,0,20,1,0,96.0
42629,1,1,0,8,5,1,44.525800000000004
91826,5,0,0,1,3,0,43.8652
71777,7,1,0,5,0,0,86.8554
28840,5,0,0,8,1,0,56.768
71413,1,1,0,15,1,0,94.7826
89895,7,0,0,18,2,0,71.979
88002,6,1,1,10,5,0,24.6004
77254,4,1,0,18,1,0,95.0
64566,6,1,1,18,3,1,54.9132
98750,9,0,1,14,3,0,25.75
81478,5,0,0,11,4,0,40.7956
99330,5,0,0,0,2,0,47.866
94684,1,0,0,13,5,0,33.436800000000005
37480,9,1,1,19,5,1,26.996000000000002
75775,1,1,0,11,2,0,86.655
81342,7,0,1,10,0,0,48.2684
31412,1,0,0,4,3,0,29.282400000000003
37927,7,1,0,3,4,1,37.0854
37125,5,1,0,1,4,1,38.925
99500,4,1,1,11,1,0,66.4
40640,5,0,1,14,5,0,4.0
63365,1,1,1,11,2,0,51.173
49295,8,1,0,4,2,1,61.858999999999995
42342,3,1,0,13,3,1,71.9684
26734,2,1,0,5,1,1,74.8468
97199,3,1,1,10,1,0,62.439800000000005
72089,8,1,0,4,0,0,88.4178
87765,6,1,0,14,0,0,95.0
93435,5,0,0,18,5,0,41.687
36895,5,0,1,18,5,0,4.379
81575,6,0,0,2,5,0,17.315
99727,8,1,0,10,1,0,98.9454
57266,7,0,0,4,5,0,18.453200000000002
41964,1,1,0,16,2,1,79.3928
22938,7,0,0,8,3,0,32.5876
29037,9,1,1,6,3,1,21.8074
88325,3,1,0,19,1,0,100.0
48640,9,0,0,3,5,0,18.228
28645,8,0,1,1,1,0,15.229
50330,1,1,0,9,0,0,96.566
59500,4,1,1,1,5,1,0.40000000000000036
22083,10,0,0,7,3,0,37.9166
90816,1,0,0,1,4,0,27.6632
74460,8,1,1,14,3,0,47.891999999999996
51479,7,1,1,12,2,1,48.2958
65690,5,1,0,6,2,1,75.138
34526,10,1,0,6,2,1,61.905199999999994
34139,1,0,1,19,1,0,49.327799999999996
61305,6,0,0,1,4,0,27.761
37733,4,0,0,20,0,0,85.5466
67870,2,1,0,10,5,0,43.574
80884,1,0,1,8,0,0,49.1768
38168,7,0,1,14,2,0,24.6336
61920,2,1,0,16,3,0,77.384
40602,2,1,0,17,1,1,92.6204
37800,8,1,0,1,1,1,73.06
56945,1,1,0,15,1,0,93.889
41984,1,0,0,11,4,0,38.8968
47032,8,1,0,5,2,1,69.9064
43689,9,1,0,18,5,1,59.7378
59342,10,1,0,12,5,1,49.8684
96333,2,1,0,12,5,0,56.2666
59128,7,1,0,4,1,1,81.8256
20773,1,1,0,11,1,1,79.6546
40474,9,1,1,17,2,1,53.5948
53508,8,0,0,16,4,0,46.7016
83972,10,1,0,3,5,0,40.294399999999996
69250,8,0,0,13,3,0,50.35
65051,1,0,0,1,5,0,13.5102
30055,8,1,0,20,3,1,74.011
55369,7,0,0,3,3,0,31.5738
49040,5,0,1,18,4,0,13.808
31508,7,1,0,15,2,1,75.8016
83936,6,1,0,16,5,0,65.7872
46374,3,1,1,16,2,1,49.2748
66538,1,1,1,16,4,0,33.3076
65550,6,1,0,10,2,1,79.11
74578,2,1,1,17,4,0,39.4156
25655,10,0,1,7,3,0,4.631
73389,1,1,0,10,0,0,100.0
35278,2,0,0,18,2,0,65.0556
44625,3,0,0,11,0,0,78.425
39476,6,1,1,2,4,1,7.895199999999999
30685,3,1,1,9,4,1,20.637
95986,8,1,1,18,4,0,51.197199999999995
99497,7,0,0,18,3,0,64.8994
27661,6,0,1,20,0,0,54.5322
46852,7,0,0,11,4,0,31.870400000000004
75306,5,0,0,0,0,0,62.0612
83265,5,1,0,3,3,0,62.153
46712,2,0,1,7,3,0,14.8424
22225,9,1,0,7,3,1,49.945
75058,3,0,0,0,3,0,33.0116
65652,7,1,0,20,5,1,63.1304
84268,8,1,1,19,5,0,34.3536
41784,10,1,0,0,2,1,53.3568
24631,4,0,1,6,0,0,31.9262
36706,5,0,1,9,5,0,1.0
47134,6,0,0,10,3,0,40.4268
35195,9,0,0,7,4,0,22.539
76264,10,1,1,4,5,0,7.252800000000001
93686,6,0,0,3,0,0,78.2372
41440,9,0,1,15,4,0,5.788
47406,7,1,1,12,1,1,58.4812
59808,8,0,0,20,1,0,78.9616
74282,6,1,0,0,1,0,72.85640000000001
84400,10,0,0,19,2,0,70.38
49480,8,1,0,11,5,1,44.396
34110,4,0,0,10,1,0,63.822
63256,7,1,0,18,5,1,59.6512
26217,4,0,0,12,4,0,35.2434
92803,1,1,0,4,5,0,45.5606
63222,3,1,0,17,4,0,64.1444
85601,6,0,0,16,4,0,48.1202
20521,2,1,0,8,4,1,48.1042
77896,8,1,0,18,0,0,98.0
72423,2,1,0,14,3,0,75.4846
38044,9,0,0,12,0,0,79.6088
62964,5,0,0,18,2,0,72.5928
54542,10,1,0,8,5,1,42.9084
80033,8,1,1,2,5,0,7.006599999999999
91084,9,1,0,20,2,0,93.2168
24451,10,0,0,19,2,0,64.3902
78143,9,0,0,6,4,0,39.6286
67788,10,0,1,0,0,0,37.5576
57326,2,0,1,0,3,0,2.4651999999999994
33903,9,1,0,13,0,1,99.28059999999999
84582,9,0,1,4,0,0,47.916399999999996
